FIPS,County,Basin,Hubbert Stage,Cumulative Production,Magnitude,Year,Value
48039,Brazoria,None,Peak,64761002,Large,2017,2846509
48039,Brazoria,None,Peak,64761002,Large,2018,3300091
48039,Brazoria,None,Peak,64761002,Large,2019,3147464
48041,Brazos,Eagle Ford,Peak,101465227,Large,1993,8553696
48041,Brazos,Eagle Ford,Peak,101465227,Large,1994,6101724
48041,Brazos,Eagle Ford,Peak,101465227,Large,1995,4115777
48041,Brazos,Eagle Ford,Peak,101465227,Large,1996,2956398
48041,Brazos,Eagle Ford,Peak,101465227,Large,1997,2911210
48041,Brazos,Eagle Ford,Peak,101465227,Large,1998,2301319
48041,Brazos,Eagle Ford,Peak,101465227,Large,1999,1962776
48041,Brazos,Eagle Ford,Peak,101465227,Large,2000,2533336
48041,Brazos,Eagle Ford,Peak,101465227,Large,2001,2762221
48041,Brazos,Eagle Ford,Peak,101465227,Large,2002,2360291
48041,Brazos,Eagle Ford,Peak,101465227,Large,2003,2283683
48041,Brazos,Eagle Ford,Peak,101465227,Large,2004,2150881
48041,Brazos,Eagle Ford,Peak,101465227,Large,2005,1972504
48041,Brazos,Eagle Ford,Peak,101465227,Large,2006,1756735
48041,Brazos,Eagle Ford,Peak,101465227,Large,2007,1531264
48041,Brazos,Eagle Ford,Peak,101465227,Large,2008,1512326
48041,Brazos,Eagle Ford,Peak,101465227,Large,2009,1713665
48041,Brazos,Eagle Ford,Peak,101465227,Large,2010,1990177
48041,Brazos,Eagle Ford,Peak,101465227,Large,2011,2584930
48041,Brazos,Eagle Ford,Peak,101465227,Large,2012,2584930
48041,Brazos,Eagle Ford,Peak,101465227,Large,2013,4904891
48041,Brazos,Eagle Ford,Peak,101465227,Large,2014,7623110
48041,Brazos,Eagle Ford,Peak,101465227,Large,2015,8600216
48041,Brazos,Eagle Ford,Peak,101465227,Large,2016,6018433
48041,Brazos,Eagle Ford,Peak,101465227,Large,2017,4675546
48041,Brazos,Eagle Ford,Peak,101465227,Large,2018,5726079
48041,Brazos,Eagle Ford,Peak,101465227,Large,2019,7277109
48043,Brewster,Permian,Scatter,1539,Small,1993,0
48043,Brewster,Permian,Scatter,1539,Small,1994,0
48043,Brewster,Permian,Scatter,1539,Small,1995,0
48043,Brewster,Permian,Scatter,1539,Small,1996,0
48043,Brewster,Permian,Scatter,1539,Small,1997,48
48043,Brewster,Permian,Scatter,1539,Small,1998,0
48043,Brewster,Permian,Scatter,1539,Small,1999,0
48043,Brewster,Permian,Scatter,1539,Small,2000,0
48043,Brewster,Permian,Scatter,1539,Small,2001,0
48043,Brewster,Permian,Scatter,1539,Small,2002,0
48043,Brewster,Permian,Scatter,1539,Small,2003,0
48043,Brewster,Permian,Scatter,1539,Small,2004,0
48043,Brewster,Permian,Scatter,1539,Small,2005,572
48043,Brewster,Permian,Scatter,1539,Small,2006,572
48043,Brewster,Permian,Scatter,1539,Small,2007,0
48043,Brewster,Permian,Scatter,1539,Small,2008,0
48043,Brewster,Permian,Scatter,1539,Small,2009,0
48043,Brewster,Permian,Scatter,1539,Small,2010,0
48043,Brewster,Permian,Scatter,1539,Small,2011,129
48043,Brewster,Permian,Scatter,1539,Small,2012,129
48043,Brewster,Permian,Scatter,1539,Small,2013,89
48043,Brewster,Permian,Scatter,1539,Small,2014,0
48043,Brewster,Permian,Scatter,1539,Small,2015,0
48043,Brewster,Permian,Scatter,1539,Small,2016,0
48043,Brewster,Permian,Scatter,1539,Small,2017,0
48043,Brewster,Permian,Scatter,1539,Small,2018,0
48043,Brewster,Permian,Scatter,1539,Small,2019,0
48045,Briscoe,None,Scatter,2809,Small,1993,0
48045,Briscoe,None,Scatter,2809,Small,1994,0
48045,Briscoe,None,Scatter,2809,Small,1995,0
48045,Briscoe,None,Scatter,2809,Small,1996,0
48045,Briscoe,None,Scatter,2809,Small,1997,0
48045,Briscoe,None,Scatter,2809,Small,1998,0
48045,Briscoe,None,Scatter,2809,Small,1999,0
48045,Briscoe,None,Scatter,2809,Small,2000,0
48045,Briscoe,None,Scatter,2809,Small,2001,0
48045,Briscoe,None,Scatter,2809,Small,2002,0
48045,Briscoe,None,Scatter,2809,Small,2003,0
48045,Briscoe,None,Scatter,2809,Small,2004,0
48045,Briscoe,None,Scatter,2809,Small,2005,0
48045,Briscoe,None,Scatter,2809,Small,2006,0
48045,Briscoe,None,Scatter,2809,Small,2007,1696
48045,Briscoe,None,Scatter,2809,Small,2008,664
48045,Briscoe,None,Scatter,2809,Small,2009,430
48045,Briscoe,None,Scatter,2809,Small,2010,0
48045,Briscoe,None,Scatter,2809,Small,2011,0
48045,Briscoe,None,Scatter,2809,Small,2012,0
48045,Briscoe,None,Scatter,2809,Small,2013,19
48045,Briscoe,None,Scatter,2809,Small,2014,0
48045,Briscoe,None,Scatter,2809,Small,2015,0
48045,Briscoe,None,Scatter,2809,Small,2016,0
48045,Briscoe,None,Scatter,2809,Small,2017,0
48045,Briscoe,None,Scatter,2809,Small,2018,0
48045,Briscoe,None,Scatter,2809,Small,2019,0
48047,Brooks,None,Scatter,6415966,Small,1993,310147
48047,Brooks,None,Scatter,6415966,Small,1994,302660
48047,Brooks,None,Scatter,6415966,Small,1995,248097
48047,Brooks,None,Scatter,6415966,Small,1996,291762
48047,Brooks,None,Scatter,6415966,Small,1997,284464
48047,Brooks,None,Scatter,6415966,Small,1998,258048
48047,Brooks,None,Scatter,6415966,Small,1999,222396
48047,Brooks,None,Scatter,6415966,Small,2000,191961
48047,Brooks,None,Scatter,6415966,Small,2001,152994
48047,Brooks,None,Scatter,6415966,Small,2002,142471
48047,Brooks,None,Scatter,6415966,Small,2003,163399
48047,Brooks,None,Scatter,6415966,Small,2004,288039
48047,Brooks,None,Scatter,6415966,Small,2005,355645
48047,Brooks,None,Scatter,6415966,Small,2006,361963
48047,Brooks,None,Scatter,6415966,Small,2007,304231
48047,Brooks,None,Scatter,6415966,Small,2008,232510
48047,Brooks,None,Scatter,6415966,Small,2009,173975
48047,Brooks,None,Scatter,6415966,Small,2010,150803
48047,Brooks,None,Scatter,6415966,Small,2011,192966
48047,Brooks,None,Scatter,6415966,Small,2012,192966
48047,Brooks,None,Scatter,6415966,Small,2013,148848
48047,Brooks,None,Scatter,6415966,Small,2014,277304
48047,Brooks,None,Scatter,6415966,Small,2015,277202
48047,Brooks,None,Scatter,6415966,Small,2016,285320
48047,Brooks,None,Scatter,6415966,Small,2017,271783
48047,Brooks,None,Scatter,6415966,Small,2018,196578
48047,Brooks,None,Scatter,6415966,Small,2019,137434
48049,Brown,None,Decline,3747695,Small,1993,279484
48049,Brown,None,Decline,3747695,Small,1994,228075
48049,Brown,None,Decline,3747695,Small,1995,230176
48049,Brown,None,Decline,3747695,Small,1996,213091
48049,Brown,None,Decline,3747695,Small,1997,199030
48049,Brown,None,Decline,3747695,Small,1998,164942
48049,Brown,None,Decline,3747695,Small,1999,127039
48049,Brown,None,Decline,3747695,Small,2000,138068
48049,Brown,None,Decline,3747695,Small,2001,113700
48049,Brown,None,Decline,3747695,Small,2002,109260
48049,Brown,None,Decline,3747695,Small,2003,110871
48049,Brown,None,Decline,3747695,Small,2004,112145
48049,Brown,None,Decline,3747695,Small,2005,103638
48049,Brown,None,Decline,3747695,Small,2006,115900
48049,Brown,None,Decline,3747695,Small,2007,111057
48049,Brown,None,Decline,3747695,Small,2008,105355
48049,Brown,None,Decline,3747695,Small,2009,104627
48049,Brown,None,Decline,3747695,Small,2010,152864
48049,Brown,None,Decline,3747695,Small,2011,136471
48049,Brown,None,Decline,3747695,Small,2012,136471
48049,Brown,None,Decline,3747695,Small,2013,125480
48049,Brown,None,Decline,3747695,Small,2014,138238
48049,Brown,None,Decline,3747695,Small,2015,119645
48049,Brown,None,Decline,3747695,Small,2016,103974
48049,Brown,None,Decline,3747695,Small,2017,103561
48049,Brown,None,Decline,3747695,Small,2018,86862
48049,Brown,None,Decline,3747695,Small,2019,77671
48051,Burleson,Eagle Ford,Growth,133281749,Large,1993,7886070
48051,Burleson,Eagle Ford,Growth,133281749,Large,1994,7725216
48051,Burleson,Eagle Ford,Growth,133281749,Large,1995,6613055
48051,Burleson,Eagle Ford,Growth,133281749,Large,1996,6734681
48051,Burleson,Eagle Ford,Growth,133281749,Large,1997,6144553
48051,Burleson,Eagle Ford,Growth,133281749,Large,1998,4737060
48051,Burleson,Eagle Ford,Growth,133281749,Large,1999,3542869
48051,Burleson,Eagle Ford,Growth,133281749,Large,2000,3979998
48051,Burleson,Eagle Ford,Growth,133281749,Large,2001,3942993
48051,Burleson,Eagle Ford,Growth,133281749,Large,2002,3225377
48051,Burleson,Eagle Ford,Growth,133281749,Large,2003,2756066
48051,Burleson,Eagle Ford,Growth,133281749,Large,2004,2382009
48051,Burleson,Eagle Ford,Growth,133281749,Large,2005,2162396
48051,Burleson,Eagle Ford,Growth,133281749,Large,2006,2003015
48051,Burleson,Eagle Ford,Growth,133281749,Large,2007,1805423
48051,Burleson,Eagle Ford,Growth,133281749,Large,2008,2111845
48051,Burleson,Eagle Ford,Growth,133281749,Large,2009,1857074
48051,Burleson,Eagle Ford,Growth,133281749,Large,2010,2054721
48051,Burleson,Eagle Ford,Growth,133281749,Large,2011,1662425
48051,Burleson,Eagle Ford,Growth,133281749,Large,2012,1662425
48051,Burleson,Eagle Ford,Growth,133281749,Large,2013,1752779
48051,Burleson,Eagle Ford,Growth,133281749,Large,2014,4310616
48051,Burleson,Eagle Ford,Growth,133281749,Large,2015,7056883
48051,Burleson,Eagle Ford,Growth,133281749,Large,2016,6746626
48051,Burleson,Eagle Ford,Growth,133281749,Large,2017,8947089
48051,Burleson,Eagle Ford,Growth,133281749,Large,2018,13947915
48051,Burleson,Eagle Ford,Growth,133281749,Large,2019,15530570
48053,Burnet,None,None,0,Small,1993,0
48053,Burnet,None,None,0,Small,1994,0
48053,Burnet,None,None,0,Small,1995,0
48053,Burnet,None,None,0,Small,1996,0
48053,Burnet,None,None,0,Small,1997,0
48053,Burnet,None,None,0,Small,1998,0
48053,Burnet,None,None,0,Small,1999,0
48053,Burnet,None,None,0,Small,2000,0
48053,Burnet,None,None,0,Small,2001,0
48053,Burnet,None,None,0,Small,2002,0
48053,Burnet,None,None,0,Small,2003,0
48053,Burnet,None,None,0,Small,2004,0
48053,Burnet,None,None,0,Small,2005,0
48053,Burnet,None,None,0,Small,2006,0
48053,Burnet,None,None,0,Small,2007,0
48053,Burnet,None,None,0,Small,2008,0
48053,Burnet,None,None,0,Small,2009,0
48053,Burnet,None,None,0,Small,2010,0
48053,Burnet,None,None,0,Small,2011,0
48053,Burnet,None,None,0,Small,2012,0
48053,Burnet,None,None,0,Small,2013,0
48053,Burnet,None,None,0,Small,2014,0
48053,Burnet,None,None,0,Small,2015,0
48053,Burnet,None,None,0,Small,2016,0
48053,Burnet,None,None,0,Small,2017,0
48053,Burnet,None,None,0,Small,2018,0
48053,Burnet,None,None,0,Small,2019,0
48055,Caldwell,None,Peak,31628285,Small,1993,1461901
48055,Caldwell,None,Peak,31628285,Small,1994,1267815
48055,Caldwell,None,Peak,31628285,Small,1995,1145090
48055,Caldwell,None,Peak,31628285,Small,1996,1059374
48055,Caldwell,None,Peak,31628285,Small,1997,978392
48055,Caldwell,None,Peak,31628285,Small,1998,872690
48055,Caldwell,None,Peak,31628285,Small,1999,773874
48055,Caldwell,None,Peak,31628285,Small,2000,942866
48055,Caldwell,None,Peak,31628285,Small,2001,966650
48055,Caldwell,None,Peak,31628285,Small,2002,863793
48055,Caldwell,None,Peak,31628285,Small,2003,963620
48055,Caldwell,None,Peak,31628285,Small,2004,916843
48055,Caldwell,None,Peak,31628285,Small,2005,928625
48055,Caldwell,None,Peak,31628285,Small,2006,946720
48055,Caldwell,None,Peak,31628285,Small,2007,889089
48055,Caldwell,None,Peak,31628285,Small,2008,938139
48055,Caldwell,None,Peak,31628285,Small,2009,965837
48055,Caldwell,None,Peak,31628285,Small,2010,1522598
48055,Caldwell,None,Peak,31628285,Small,2011,1752359
48055,Caldwell,None,Peak,31628285,Small,2012,1752359
48055,Caldwell,None,Peak,31628285,Small,2013,1757263
48055,Caldwell,None,Peak,31628285,Small,2014,1626502
48055,Caldwell,None,Peak,31628285,Small,2015,1455596
48055,Caldwell,None,Peak,31628285,Small,2016,1356680
48055,Caldwell,None,Peak,31628285,Small,2017,1239905
48055,Caldwell,None,Peak,31628285,Small,2018,1205701
48055,Caldwell,None,Peak,31628285,Small,2019,1078004
48057,Calhoun,None,ERROR,8485597,Small,1993,680933
48057,Calhoun,None,ERROR,8485597,Small,1994,617683
48057,Calhoun,None,ERROR,8485597,Small,1995,531981
48057,Calhoun,None,ERROR,8485597,Small,1996,538111
48057,Calhoun,None,ERROR,8485597,Small,1997,569919
48057,Calhoun,None,ERROR,8485597,Small,1998,482450
48057,Calhoun,None,ERROR,8485597,Small,1999,335837
48057,Calhoun,None,ERROR,8485597,Small,2000,386961
48057,Calhoun,None,ERROR,8485597,Small,2001,344315
48057,Calhoun,None,ERROR,8485597,Small,2002,366956
48057,Calhoun,None,ERROR,8485597,Small,2003,504955
48057,Calhoun,None,ERROR,8485597,Small,2004,465572
48057,Calhoun,None,ERROR,8485597,Small,2005,372483
48057,Calhoun,None,ERROR,8485597,Small,2006,348741
48057,Calhoun,None,ERROR,8485597,Small,2007,297517
48057,Calhoun,None,ERROR,8485597,Small,2008,224769
48057,Calhoun,None,ERROR,8485597,Small,2009,160257
48057,Calhoun,None,ERROR,8485597,Small,2010,149136
48057,Calhoun,None,ERROR,8485597,Small,2011,156775
48057,Calhoun,None,ERROR,8485597,Small,2012,156775
48057,Calhoun,None,ERROR,8485597,Small,2013,166115
48057,Calhoun,None,ERROR,8485597,Small,2014,123589
48057,Calhoun,None,ERROR,8485597,Small,2015,120995
48057,Calhoun,None,ERROR,8485597,Small,2016,75085
48057,Calhoun,None,ERROR,8485597,Small,2017,56386
48057,Calhoun,None,ERROR,8485597,Small,2018,122184
48057,Calhoun,None,ERROR,8485597,Small,2019,129117
48059,Callahan,None,ERROR,7230773,Small,1993,745913
48059,Callahan,None,ERROR,7230773,Small,1994,598214
48059,Callahan,None,ERROR,7230773,Small,1995,511864
48059,Callahan,None,ERROR,7230773,Small,1996,443642
48059,Callahan,None,ERROR,7230773,Small,1997,474044
48059,Callahan,None,ERROR,7230773,Small,1998,387159
48059,Callahan,None,ERROR,7230773,Small,1999,309801
48059,Callahan,None,ERROR,7230773,Small,2000,296017
48059,Callahan,None,ERROR,7230773,Small,2001,266455
48059,Callahan,None,ERROR,7230773,Small,2002,235257
48059,Callahan,None,ERROR,7230773,Small,2003,206251
48059,Callahan,None,ERROR,7230773,Small,2004,184925
48059,Callahan,None,ERROR,7230773,Small,2005,175637
48059,Callahan,None,ERROR,7230773,Small,2006,190086
48059,Callahan,None,ERROR,7230773,Small,2007,215785
48059,Callahan,None,ERROR,7230773,Small,2008,217743
48059,Callahan,None,ERROR,7230773,Small,2009,217700
48059,Callahan,None,ERROR,7230773,Small,2010,211476
48059,Callahan,None,ERROR,7230773,Small,2011,206034
48059,Callahan,None,ERROR,7230773,Small,2012,206034
48059,Callahan,None,ERROR,7230773,Small,2013,178561
48059,Callahan,None,ERROR,7230773,Small,2014,160312
48059,Callahan,None,ERROR,7230773,Small,2015,126332
48059,Callahan,None,ERROR,7230773,Small,2016,125153
48059,Callahan,None,ERROR,7230773,Small,2017,124837
48059,Callahan,None,ERROR,7230773,Small,2018,107231
48059,Callahan,None,ERROR,7230773,Small,2019,108310
48061,Cameron,None,Decline,18116,Small,1993,2274
48061,Cameron,None,Decline,18116,Small,1994,1774
48061,Cameron,None,Decline,18116,Small,1995,1965
48061,Cameron,None,Decline,18116,Small,1996,1384
48061,Cameron,None,Decline,18116,Small,1997,1541
48061,Cameron,None,Decline,18116,Small,1998,1100
48061,Cameron,None,Decline,18116,Small,1999,599
48061,Cameron,None,Decline,18116,Small,2000,1129
48061,Cameron,None,Decline,18116,Small,2001,910
48061,Cameron,None,Decline,18116,Small,2002,0
48061,Cameron,None,Decline,18116,Small,2003,758
48061,Cameron,None,Decline,18116,Small,2004,761
48061,Cameron,None,Decline,18116,Small,2005,831
48061,Cameron,None,Decline,18116,Small,2006,661
48061,Cameron,None,Decline,18116,Small,2007,537
48061,Cameron,None,Decline,18116,Small,2008,633
48061,Cameron,None,Decline,18116,Small,2009,700
48061,Cameron,None,Decline,18116,Small,2010,425
48061,Cameron,None,Decline,18116,Small,2011,67
48061,Cameron,None,Decline,18116,Small,2012,67
48061,Cameron,None,Decline,18116,Small,2013,0
48061,Cameron,None,Decline,18116,Small,2014,0
48061,Cameron,None,Decline,18116,Small,2015,0
48061,Cameron,None,Decline,18116,Small,2016,0
48061,Cameron,None,Decline,18116,Small,2017,0
48061,Cameron,None,Decline,18116,Small,2018,0
48061,Cameron,None,Decline,18116,Small,2019,0
48063,Camp,None,ERROR,7827111,Small,1993,464122
48063,Camp,None,ERROR,7827111,Small,1994,435570
48063,Camp,None,ERROR,7827111,Small,1995,434976
48063,Camp,None,ERROR,7827111,Small,1996,385356
48063,Camp,None,ERROR,7827111,Small,1997,372538
48063,Camp,None,ERROR,7827111,Small,1998,583781
48063,Camp,None,ERROR,7827111,Small,1999,645184
48063,Camp,None,ERROR,7827111,Small,2000,511574
48063,Camp,None,ERROR,7827111,Small,2001,422754
48063,Camp,None,ERROR,7827111,Small,2002,381255
48063,Camp,None,ERROR,7827111,Small,2003,320216
48063,Camp,None,ERROR,7827111,Small,2004,253747
48063,Camp,None,ERROR,7827111,Small,2005,230684
48063,Camp,None,ERROR,7827111,Small,2006,260881
48063,Camp,None,ERROR,7827111,Small,2007,253530
48063,Camp,None,ERROR,7827111,Small,2008,240985
48063,Camp,None,ERROR,7827111,Small,2009,204223
48063,Camp,None,ERROR,7827111,Small,2010,178631
48063,Camp,None,ERROR,7827111,Small,2011,177163
48063,Camp,None,ERROR,7827111,Small,2012,177163
48063,Camp,None,ERROR,7827111,Small,2013,193354
48063,Camp,None,ERROR,7827111,Small,2014,179926
48063,Camp,None,ERROR,7827111,Small,2015,146763
48063,Camp,None,ERROR,7827111,Small,2016,105147
48063,Camp,None,ERROR,7827111,Small,2017,98463
48063,Camp,None,ERROR,7827111,Small,2018,88222
48063,Camp,None,ERROR,7827111,Small,2019,80903
48065,Carson,None,Decline,8746548,Small,1993,647846
48065,Carson,None,Decline,8746548,Small,1994,586332
48065,Carson,None,Decline,8746548,Small,1995,558335
48065,Carson,None,Decline,8746548,Small,1996,567757
48065,Carson,None,Decline,8746548,Small,1997,533866
48065,Carson,None,Decline,8746548,Small,1998,460429
48065,Carson,None,Decline,8746548,Small,1999,386310
48065,Carson,None,Decline,8746548,Small,2000,397786
48065,Carson,None,Decline,8746548,Small,2001,385169
48065,Carson,None,Decline,8746548,Small,2002,367825
48065,Carson,None,Decline,8746548,Small,2003,354818
48065,Carson,None,Decline,8746548,Small,2004,352618
48065,Carson,None,Decline,8746548,Small,2005,339661
48065,Carson,None,Decline,8746548,Small,2006,300413
48065,Carson,None,Decline,8746548,Small,2007,283234
48065,Carson,None,Decline,8746548,Small,2008,279064
48065,Carson,None,Decline,8746548,Small,2009,261975
48065,Carson,None,Decline,8746548,Small,2010,230661
48065,Carson,None,Decline,8746548,Small,2011,216303
48065,Carson,None,Decline,8746548,Small,2012,216303
48065,Carson,None,Decline,8746548,Small,2013,198015
48065,Carson,None,Decline,8746548,Small,2014,201916
48065,Carson,None,Decline,8746548,Small,2015,162294
48065,Carson,None,Decline,8746548,Small,2016,127201
48065,Carson,None,Decline,8746548,Small,2017,118293
48065,Carson,None,Decline,8746548,Small,2018,98468
48065,Carson,None,Decline,8746548,Small,2019,113656
48067,Cass,None,ERROR,10912656,Small,1993,804037
48067,Cass,None,ERROR,10912656,Small,1994,704571
48067,Cass,None,ERROR,10912656,Small,1995,633413
48067,Cass,None,ERROR,10912656,Small,1996,687915
48067,Cass,None,ERROR,10912656,Small,1997,602024
48067,Cass,None,ERROR,10912656,Small,1998,495204
48067,Cass,None,ERROR,10912656,Small,1999,414494
48067,Cass,None,ERROR,10912656,Small,2000,487520
48067,Cass,None,ERROR,10912656,Small,2001,454832
48067,Cass,None,ERROR,10912656,Small,2002,347003
48067,Cass,None,ERROR,10912656,Small,2003,321555
48067,Cass,None,ERROR,10912656,Small,2004,324032
48067,Cass,None,ERROR,10912656,Small,2005,300569
48067,Cass,None,ERROR,10912656,Small,2006,288027
48067,Cass,None,ERROR,10912656,Small,2007,276652
48067,Cass,None,ERROR,10912656,Small,2008,247672
48067,Cass,None,ERROR,10912656,Small,2009,267343
48067,Cass,None,ERROR,10912656,Small,2010,258669
48067,Cass,None,ERROR,10912656,Small,2011,266952
48067,Cass,None,ERROR,10912656,Small,2012,266952
